AppID,Name,Release date,Estimated owners,Price,Metacritic score,Recommendations,Positive,Negative,Publishers,Genres
274940,Depth,"November 03, 2014",1000000 - 2000000,19.99,65,22765,28186,3913,Digital Confectioners,"Action,Indie"
230700,La-Mulana,"April 15, 2013",20000 - 50000,14.99,80,1639,1712,416,PLAYISM,"Action,Adventure,Indie"
458000,March of the Living,"April 20, 2016",50000 - 100000,14.99,63,433,384,145,Creaky Corpse Ltd,"Adventure,Indie,Strategy"
257690,J.U.L.I.A.: Among the Stars,"September 12, 2014",100000 - 200000,19.99,71,769,726,116,CBE software,"Adventure,Indie"
603840,Randall,"June 06, 2017",0 - 20000,14.99,48,0,15,4,We The Force Studios,"Action,Adventure,Indie"
215470,Primal Carnage,"October 29, 2012",200000 - 500000,4.99,67,4828,4490,1357,Circle 5 Publishing,"Action,Indie"
422970,Devil Daggers,"February 18, 2016",200000 - 500000,9.99,83,5776,7202,333,Sorath,"Action,Indie"
254700,Resident Evil 4,"February 27, 2014",1000000 - 2000000,19.99,79,37669,43939,4257,Capcom,"Action,Adventure"
315260,Space Hack,"August 05, 2014",0 - 0,4.99,63,201,0,0,Meridian4,"Action,Indie,RPG"
560000,Ladykiller in a Bind,"January 09, 2017",0 - 20000,19.99,73,157,170,8,Love Conquers All Games,"Sexual Content,Nudity,Indie"
1092660,Blair Witch,"August 30, 2019",500000 - 1000000,29.99,69,4203,4068,1161,Bloober Team NA,"Adventure,Indie"
287390,Metro: Last Light Redux,"August 25, 2014",2000000 - 5000000,19.99,76,45485,47058,5906,Deep Silver,Action
211180,Unmechanical,"August 08, 2012",100000 - 200000,9.99,74,286,409,33,Teotl Studios,"Adventure,Casual,Indie"
204560,Confrontation,"April 04, 2012",100000 - 200000,9.99,51,0,88,250,Focus Home Interactive,"Action,RPG,Strategy"
4720,Condemned: Criminal Origins,"October 29, 2012",200000 - 500000,14.95,78,1814,2457,390,SEGA,Action
307670,Hard West,"November 18, 2015",200000 - 500000,19.99,73,3395,3137,913,Good Shepherd Entertainment,"Adventure,Indie,RPG,Strategy"
434800,The Great Escape,"January 11, 2016",0 - 20000,3.99,54,0,16,11,OtakuMaker SARL,"Action,Casual,Indie"
706560,Jimmy and the Pulsating Mass,"August 07, 2018",0 - 20000,14.99,82,357,367,27,Kasey Ozymy,"Indie,RPG"
209080,Guns of Icarus Online,"October 29, 2012",2000000 - 5000000,4.99,64,8272,13217,1428,Muse Games,"Action,Adventure,Indie,Simulation"
359220,MX vs. ATV Unleashed,"April 16, 2015",20000 - 50000,9.99,71,402,334,127,THQ Nordic,"Racing,Simulation"
80000,APOX,"January 20, 2011",20000 - 50000,14.99,48,116,49,127,BlueGiant Interactive,"Action,Indie,Strategy"
335300,DARK SOULS™ II: Scholar of the First Sin,"April 01, 2015",2000000 - 5000000,39.99,79,54205,70117,12505,"Bandai Namco Entertainment,FromSoftware, Inc","Action,RPG"
560130,Pillars of Eternity II: Deadfire,"May 08, 2018",500000 - 1000000,39.99,88,10569,13018,1863,"Versus Evil,Obsidian Entertainment",RPG
260690,Dark Fall: The Journal,"December 03, 2013",50000 - 100000,4.99,68,176,169,51,THQ Nordic,Adventure
338140,Venetica - Gold Edition,"January 23, 2015",100000 - 200000,9.99,61,411,395,104,Deck13,"Action,Adventure,Indie,RPG"
217690,Anna - Extended Edition,"April 12, 2013",100000 - 200000,9.99,75,908,938,569,Kalypso Media Digital,"Adventure,Indie"
319970,The Detail,"October 28, 2014",100000 - 200000,2.99,77,430,468,173,Rival Games Ltd,"Adventure,Indie"
751780,Forager,"April 18, 2019",500000 - 1000000,19.99,78,25201,28196,2807,Humble Games,"Action,Adventure,Indie,Simulation"
220200,Kerbal Space Program,"April 27, 2015",2000000 - 5000000,9.99,88,84833,99479,5321,Private Division,"Indie,Simulation"
3020,Call of Juarez,"November 08, 2007",100000 - 200000,9.99,72,1776,1914,445,Techland Publishing,Action
545620,Anamorphine,"July 31, 2018",0 - 20000,8.99,61,0,25,17,Artifact 5,"Adventure,Indie"
277520,Albedo: Eyes from Outer Space,"April 10, 2015",50000 - 100000,14.99,66,0,137,122,Merge Publishing,"Action,Adventure,Indie"
842100,Daymare: 1998,"September 17, 2019",100000 - 200000,10.49,62,1966,1763,668,"Destructive Creations,All in! Games","Action,Adventure,Indie"
386620,"Cook, Serve, Delicious! 2!!","September 13, 2017",200000 - 500000,12.99,62,1868,2358,285,Vertigo Gaming Inc.,"Action,Indie,Simulation,Strategy"
1385100,Insurmountable,"April 29, 2021",20000 - 50000,24.99,74,429,451,67,Daedalic Entertainment,"Adventure,Indie,Simulation,Strategy"
204880,Sins of a Solar Empire®: Rebellion,"June 12, 2012",2000000 - 5000000,39.99,82,8949,13305,975,Stardock Entertainment,"Action,Indie,Simulation,Strategy"
587100,Ys SEVEN,"August 30, 2017",20000 - 50000,24.99,80,570,587,45,"XSEED Games,Marvelous USA, Inc.","Action,RPG"
19000,Silent Hill Homecoming,"November 06, 2008",200000 - 500000,39.99,64,1294,953,996,"Konami Digital Entertainment, Inc.,Konami Digital Entertainement GmbH",Adventure
1011670,Totally Reliable Delivery Service,"April 01, 2021",50000 - 100000,14.99,64,418,483,117,tinyBuild,"Action,Adventure,Casual,Indie,Racing,Simulation"
506510,Shadows of Adam,"February 23, 2017",20000 - 50000,14.99,78,171,193,20,Something Classic Games LLC,"Indie,RPG"
58570,The Next BIG Thing,"April 21, 2011",100000 - 200000,4.99,75,521,475,89,Focus Entertainment,Adventure
1700,Arx Fatalis,"April 03, 2007",200000 - 500000,4.99,77,1418,1315,190,Arkane Studios,RPG
646600,Baobabs Mausoleum Ep.1: Ovnifagos Don´t Eat Flamingos,"July 06, 2017",20000 - 50000,5.99,69,0,97,35,Celery Emblem™,"Adventure,Indie,RPG"
2312770,Linkito,"July 23, 2024",0 - 20000,14.99,83,0,58,10,"Playdigious Originals,Kimeria Games","Indie,Simulation,Strategy"
254880,MoonBase Commander,"February 06, 2014",20000 - 50000,5.99,77,131,134,15,Rebellion,Strategy
854940,Ikenfell,"October 08, 2020",20000 - 50000,19.99,69,462,757,75,Humble Games,"Indie,RPG"
1432200,Not Another Weekend,"May 20, 2021",0 - 20000,10.99,75,0,60,1,Dionous Games,"Adventure,Indie"
630030,War Tech Fighters,"July 25, 2018",20000 - 50000,19.99,65,204,236,66,Green Man Gaming Publishing,Action
294100,RimWorld,"October 17, 2018",2000000 - 5000000,34.99,87,113468,133389,2318,Ludeon Studios,"Indie,Simulation,Strategy"
2386310,Ultros,"February 13, 2024",0 - 20000,22.49,83,0,0,0,Kepler Interactive,"Adventure,Indie"
1235140,Yakuza: Like a Dragon,"November 10, 2020",200000 - 500000,59.99,83,12807,16181,620,SEGA,"Action,Adventure,RPG"
435400,Hidden Folks,"February 15, 2017",200000 - 500000,12.99,78,6485,7814,268,Adriaan de Jongh,"Adventure,Casual,Indie"
22130,Hearts of Iron 2 Complete,"January 23, 2009",100000 - 200000,14.99,83,434,420,73,Paradox Interactive,Strategy
20540,Company of Heroes: Tales of Valor,"April 08, 2009",1000000 - 2000000,19.99,70,1340,1878,143,SEGA,Strategy
18480,Mata Hari,"July 29, 2009",50000 - 100000,9.99,63,0,69,49,Viva Media,Adventure
11560,Maelstrom: The Battle for Earth Begins,"February 13, 2009",20000 - 50000,4.99,58,121,90,56,"Codemasters,Electronic Arts",Strategy
4560,Company of Heroes - Legacy Edition,"July 17, 2007",2000000 - 5000000,19.99,93,3994,5857,401,SEGA,"Action,Strategy"
474210,BUTCHER,"October 05, 2016",50000 - 100000,9.99,70,710,876,136,"Crunching Koalas,Transhuman Design","Action,Indie"
2144740,Ghostrunner 2,"October 26, 2023",50000 - 100000,39.99,80,2065,2553,252,505 Games,"Action,Adventure,Strategy"
485460,The Banner Saga 3,"July 26, 2018",100000 - 200000,24.99,82,1918,1875,409,Stoic Studio,"Indie,RPG,Strategy"
296210,Brigade E5: New Jagged Union,"April 30, 2014",0 - 20000,3.99,41,0,73,34,Fulqrum Publishing,"Simulation,Strategy"
416790,The Metronomicon: Slay The Dance Floor,"September 29, 2016",20000 - 50000,19.99,79,255,307,51,Akupara Games,"Action,Indie,RPG"
559100,Phantom Doctrine,"August 14, 2018",200000 - 500000,39.99,73,3132,2889,971,Good Shepherd Entertainment,"Action,RPG,Strategy"
348490,Beyond Sol,"October 13, 2015",0 - 20000,9.99,83,161,143,40,Praxia Entertainment Inc,"Action,Indie,Strategy"
290080,Life is Feudal: Your Own,"November 17, 2015",200000 - 500000,19.99,63,8368,7553,3883,Bitbox Ltd.,"Action,Indie,RPG,Simulation"
512790,Quern - Undying Thoughts,"November 28, 2016",100000 - 200000,24.99,83,2642,2589,222,Zadbox Entertainment,"Adventure,Indie"
201290,Sins of a Solar Empire: Trinity®,"November 16, 2011",100000 - 200000,19.99,87,611,553,174,Stardock Entertainment,"Indie,Strategy"
267220,Line Of Defense Tactics - Tactical Advantage,"March 17, 2014",0 - 20000,9.99,47,0,1,18,3000AD,"Action,Casual,Indie,RPG,Strategy"
1364100,Lacuna – A Sci-Fi Noir Adventure,"May 20, 2021",200000 - 500000,7.99,86,778,1078,65,"Assemble Entertainment,WhisperGames,Mayflower Entertainment","Adventure,Indie"
50300,Spec Ops: The Line,"June 25, 2012",2000000 - 5000000,5.99,76,24174,44945,3371,"2K,Missing Link Games","Action,Adventure"
248310,Freedom Planet,"July 21, 2014",50000 - 100000,14.99,83,2799,4091,205,GalaxyTrail,"Action,Indie"
1097840,Gears 5,"September 09, 2019",500000 - 1000000,39.99,82,15498,13092,6065,Xbox Game Studios,"Action,Adventure"
13600,Prince of Persia®: The Sands of Time,"November 21, 2008",200000 - 500000,9.99,89,2406,2223,349,Ubisoft,"Action,Adventure"
256030,Shadows: Heretic Kingdoms,"November 20, 2014",20000 - 50000,29.99,74,279,252,170,Kalypso Media Digital,"Indie,RPG"
287120,Ionball 2: Ionstorm,"June 06, 2014",200000 - 500000,4.99,70,188,462,186,KISS ltd,"Action,Casual"
1148650,The Legend of Bum-Bo,"November 12, 2019",200000 - 500000,14.99,73,5135,4396,993,Edmund McMillen,"Adventure,Indie,Strategy"
694280,Zombie Army 4: Dead War,"February 18, 2021",500000 - 1000000,49.99,74,3951,3866,751,Rebellion,Action
237930,Transistor,"May 20, 2014",1000000 - 2000000,19.99,83,25497,27006,1594,Supergiant Games,"Action,Indie,RPG"
1072040,Panzer Corps 2,"March 19, 2020",50000 - 100000,23.99,86,2298,2195,476,Slitherine Ltd.,Strategy
298520,Orbital Gear,"August 07, 2014",200000 - 500000,9.99,59,1207,1476,301,Night Node,"Action,Indie,Simulation"
609490,Minit,"April 03, 2018",100000 - 200000,9.99,79,1176,1844,196,Devolver Digital,"Adventure,Indie"
503940,Railway Empire,"January 26, 2018",500000 - 1000000,29.99,74,6079,6665,1409,Kalypso Media,"Simulation,Strategy"
353640,Train Valley,"September 16, 2015",200000 - 500000,9.99,69,2227,2614,303,"Flazm,META Publishing","Action,Adventure,Casual,Indie,Simulation,Strategy"
1359980,POSTAL: Brain Damaged,"June 09, 2022",50000 - 100000,19.99,75,2247,2403,91,"Running With Scissors,Hyperstrange",Action
448370,IS Defense,"April 19, 2016",50000 - 100000,5.99,50,1205,1305,101,Destructive Creations,"Action,Indie"
252450,StarDrive 2,"April 09, 2015",50000 - 100000,29.99,70,1851,1140,869,Iceberg Interactive,"Indie,Strategy"
242550,Rayman® Legends,"September 03, 2013",0 - 0,29.99,89,5320,0,0,Ubisoft,"Action,Adventure"
751630,After the Fall®,"December 09, 2021",50000 - 100000,39.99,75,1398,1205,371,Vertigo Games,"Action,Adventure"
254100,World War II: Panzer Claws,"September 27, 2013",0 - 0,1.24,61,109,0,0,Topware Interactive,Strategy
678960,CODE VEIN,"September 26, 2019",1000000 - 2000000,15.99,72,30836,36503,5570,BANDAI NAMCO Entertainment,"Action,RPG"
521890,Hello Neighbor,"December 08, 2017",200000 - 500000,29.99,38,7007,7455,1873,tinyBuild,"Adventure,Indie,Strategy"
228280,Baldur's Gate: Enhanced Edition,"January 16, 2013",1000000 - 2000000,19.99,78,10469,10755,1035,Beamdog,"Adventure,RPG"
31920,Nancy Drew®: The Phantom of Venice,"July 17, 2009",20000 - 50000,6.99,69,111,102,15,HeR Interactive,Adventure
1147560,Skul: The Hero Slayer,"January 20, 2021",1000000 - 2000000,19.99,80,30495,32454,2335,NEOWIZ,"Action,Indie"
437630,State of Mind,"August 15, 2018",200000 - 500000,1.99,69,1192,1446,370,Daedalic Entertainment,"Adventure,Indie"
350090,No Pineapple Left Behind,"February 18, 2016",0 - 20000,6.99,59,0,22,18,Subaltern Games,"Indie,Simulation,Strategy"
331160,Disney•Pixar Cars,"February 24, 2015",100000 - 200000,19.99,73,925,1311,159,"THQ,Disney","Adventure,Racing"
327520,Traverser,"July 09, 2015",0 - 20000,14.99,61,0,69,28,Adult Swim Games,"Action,Adventure,Indie"
236690,Blood Bowl 2,"September 22, 2015",500000 - 1000000,19.99,76,6039,6072,1684,Nacon,"Sports,Strategy"
233210,Air Conflicts: Vietnam,"October 02, 2013",50000 - 100000,14.99,43,197,88,215,Games Farm,"Action,Simulation"
17460,Mass Effect (2007),"December 19, 2008",1000000 - 2000000,19.99,89,14198,14834,992,Electronic Arts,"Action,RPG"
290890,You Must Build A Boat,"June 04, 2015",100000 - 200000,4.99,71,749,803,168,EightyEightGames,"Action,Casual,Indie,RPG,Strategy"
1190970,House Flipper 2,"December 14, 2023",100000 - 200000,35.99,80,1897,1567,311,"Frozen District,PlayWay S.A.","Casual,Indie,Simulation"
517780,Ogre,"October 05, 2017",0 - 20000,24.99,66,165,133,64,Auroch Digital,"Indie,Strategy"
375440,Hero-U: Rogue to Redemption,"July 10, 2018",20000 - 50000,29.99,80,247,441,33,Transolar Games,"Adventure,Indie,RPG"
455820,Omensight: Definitive Edition,"May 15, 2018",50000 - 100000,19.99,75,1041,1203,150,Spearhead Games,"Action,Adventure,Indie,RPG"
851850,DRAGON BALL Z: KAKAROT,"January 16, 2020",500000 - 1000000,59.99,73,25067,30838,2277,BANDAI NAMCO Entertainment,"Action,RPG"
1309950,Children of the Sun,"April 09, 2024",0 - 20000,14.99,82,288,231,10,Devolver Digital,"Action,Indie,Strategy"
1172190,Chinatown Detective Agency,"April 07, 2022",0 - 20000,24.99,66,0,67,26,"Humble Games,WhisperGames",Adventure
1778820,TEKKEN 8,"January 25, 2024",200000 - 500000,69.99,93,4344,1987,436,Bandai Namco Entertainment,Action
1024480,Immortal Realms: Vampire Wars,"August 28, 2020",200000 - 500000,29.99,70,336,274,168,Kalypso Media,"Action,RPG,Strategy"
1182620,Impostor Factory,"September 30, 2021",100000 - 200000,9.99,80,7414,7498,278,Freebird Games,"Adventure,Indie,RPG"
290260,Sokobond,"July 21, 2014",20000 - 50000,9.99,82,363,470,35,Draknek,Indie
327670,Ironcast,"March 26, 2015",50000 - 100000,14.99,75,716,643,201,Ripstone,"Indie,RPG,Strategy"
425600,The Order of the Thorne - The King's Challenge,"January 26, 2016",20000 - 50000,9.99,71,0,105,15,Infamous Quests,"Adventure,Indie"
296070,MIND: Path to Thalamus Enhanced Edition,"August 05, 2014",100000 - 200000,11.99,75,813,902,461,Talking About Media,"Adventure,Indie,Strategy"
1674920,Sovereign Syndicate,"January 15, 2024",0 - 20000,17.99,78,0,73,5,Crimson Herring Studios,RPG
247910,Sniper Elite: Nazi Zombie Army 2,"October 31, 2013",0 - 0,14.99,53,2845,0,0,Rebellion,"Action,Adventure"
13500,Prince of Persia: Warrior Within™,"November 21, 2008",200000 - 500000,9.99,83,1979,1807,307,Ubisoft,"Action,Adventure"
15500,The Wonderful End of the World,"July 17, 2008",100000 - 200000,4.99,69,493,465,143,"Dejobaan Games, LLC","Casual,Indie"
427520,Factorio,"August 14, 2020",5000000 - 10000000,30.0,90,121577,145186,5216,Wube Software LTD.,"Casual,Indie,Simulation,Strategy"
402310,Overfall,"May 17, 2016",20000 - 50000,4.99,71,329,394,468,Pera Games,"Indie,RPG,Strategy"
1130710,Bookbound Brigade,"January 30, 2020",0 - 20000,19.99,63,0,26,10,Intragames,"Action,Adventure,Indie"
1069530,Narita Boy,"March 30, 2021",20000 - 50000,8.74,74,489,742,177,Team17,"Adventure,Indie"
47810,Dragon Age: Origins - Ultimate Edition,"October 26, 2010",1000000 - 2000000,29.99,91,16519,16469,1698,Electronic Arts,RPG
622220,Fate/EXTELLA LINK,"March 19, 2019",100000 - 200000,49.99,79,3167,3374,248,"XSEED Games,Marvelous USA, Inc.,Marvelous",Action
2279330,Savant - Ascent REMIX,"September 29, 2023",0 - 20000,9.99,79,200,232,22,D-Pad Studio,"Action,Indie"
1116770,Shovel Knight Showdown,"December 10, 2019",0 - 20000,9.99,65,0,65,5,Yacht Club Games,"Action,Adventure,Indie"
508740,Wheels of Aurelia,"September 20, 2016",20000 - 50000,14.99,63,111,85,74,Santa Ragione,"Adventure,Indie"
304430,INSIDE,"July 07, 2016",2000000 - 5000000,19.99,87,32802,36171,1351,Playdead,"Action,Adventure,Indie"
286320,Oknytt,"April 04, 2014",100000 - 200000,4.99,61,350,480,40,Nemoria Entertainment,"Adventure,Indie"
1139870,The Dark Eye : Book of Heroes,"June 09, 2020",0 - 20000,9.99,48,169,74,114,Wild River Games,RPG
98100,Trauma,"August 08, 2011",100000 - 200000,2.99,62,223,442,207,Krystian Majewski,"Adventure,Casual,Indie"
691280,SINNER: Sacrifice for Redemption,"October 22, 2018",20000 - 50000,18.99,63,601,479,244,Neon Doctrine,"Action,Indie"
599140,Graveyard Keeper,"August 15, 2018",1000000 - 2000000,19.99,69,21902,23716,3895,tinyBuild,"Adventure,Indie,RPG,Simulation"
750130,The Sinking City,"February 26, 2021",50000 - 100000,39.99,71,1176,900,369,Nacon,"Action,Adventure,RPG"
265000,FORCED SHOWDOWN,"March 29, 2016",50000 - 100000,19.99,67,472,539,103,BetaDwarf,"Action,Indie,RPG,Strategy"
395170,DISTRAINT: Deluxe Edition,"October 21, 2015",2000000 - 5000000,4.99,76,5679,9907,710,Jesse Makkonen,"Adventure,Casual,Indie"
18470,Helldorado,"April 30, 2009",50000 - 100000,9.99,65,0,93,37,"Black Forest Games,THQ Nordic",Strategy
564940,Alone With You,"February 09, 2017",0 - 20000,9.99,74,0,58,13,BancyCo,"Adventure,Indie"
390290,Bulb Boy,"October 29, 2015",100000 - 200000,8.99,84,465,875,107,Bulbware,"Adventure,Indie"
585450,Shadows: Awakening,"August 31, 2018",100000 - 200000,29.99,77,1363,1626,509,Kalypso Media,"Action,RPG"
953490,CARRION,"July 23, 2020",500000 - 1000000,19.99,75,15513,15683,930,Devolver Digital,"Action,Adventure,Indie"
311340,METAL GEAR SOLID V: GROUND ZEROES,"December 18, 2014",1000000 - 2000000,19.99,80,10656,11600,2368,Konami Digital Entertainment,"Action,Adventure"
617290,Remnant: From the Ashes,"August 19, 2019",2000000 - 5000000,39.99,78,35243,35174,6275,Perfect World Entertainment,"Action,Adventure,RPG"
243360,TrackMania² Valley,"July 04, 2013",100000 - 200000,19.99,79,365,425,102,Ubisoft,"Racing,Sports"
223510,Miasmata,"November 28, 2012",100000 - 200000,14.99,76,968,862,261,IonFX Studios,"Action,Adventure,Indie"
18500,Defense Grid: The Awakening,"December 08, 2008",500000 - 1000000,9.99,81,3766,4350,157,Hidden Path Entertainment,"Indie,Strategy"
9050,DOOM 3,"August 03, 2007",500000 - 1000000,4.99,87,5439,5555,683,id Software,Action
247870,Redshirt,"November 13, 2013",20000 - 50000,9.99,62,210,162,225,Positech,"Indie,RPG,Simulation,Strategy"
314560,Kyn,"July 28, 2015",0 - 20000,19.99,58,108,88,59,Versus Evil,"Action,Adventure,Indie,RPG"
237850,Dreamfall Chapters,"July 21, 2017",200000 - 500000,24.99,71,2922,3448,706,Red Thread Games,"Adventure,Indie"
246090,Spacebase DF-9,"October 27, 2014",100000 - 200000,9.99,49,3239,762,3397,Double Fine Productions,"Indie,Simulation,Strategy"
319170,Disney G-Force,"October 06, 2014",0 - 20000,19.99,61,310,427,27,Disney,"Action,Adventure"
302210,Curse: The Eye of Isis,"August 22, 2014",20000 - 50000,0.59,63,108,102,37,Microids,Adventure
259190,Alone in the Dark: The New Nightmare,"October 29, 2013",20000 - 50000,6.99,66,340,279,134,THQ Nordic,"Action,Adventure"
301970,Screencheat,"October 21, 2014",500000 - 1000000,14.99,71,652,1508,127,Samurai Punk,"Action,Indie"
1101190,Dungeon Defenders: Awakened,"May 28, 2020",100000 - 200000,29.99,74,2638,2637,1327,Chromatic Games,"Action,Adventure,Indie,RPG,Strategy"
234270,Ken Follett's The Pillars of the Earth,"August 15, 2017",200000 - 500000,1.99,78,3716,4656,342,Daedalic Entertainment,"Adventure,Casual,Indie"
792300,The Beast Inside,"October 17, 2019",200000 - 500000,24.99,74,5250,5196,1012,Illusion Ray,"Action,Adventure,Indie"
22300,Fallout 3,"October 28, 2008",500000 - 1000000,9.99,91,14263,13806,3644,Bethesda Softworks,RPG
960910,Heavy Rain,"June 18, 2020",500000 - 1000000,19.99,75,6082,5865,1253,Quantic Dream,"Action,Adventure"
423270,ZHEROS,"February 15, 2016",0 - 20000,9.99,58,0,31,11,Rimlight Studios,"Action,Indie"
514310,SENRAN KAGURA Bon Appétit! - Full Course,"November 10, 2016",20000 - 50000,19.99,62,771,793,58,"XSEED Games,Marvelous USA, Inc.,Marvelous",Casual
1040420,Dreamscaper,"August 05, 2021",50000 - 100000,12.49,80,1931,2035,210,"Freedom Games,Maple Whispering Limited","Action,Adventure,Indie,RPG"
277700,On Rusty Trails,"June 13, 2016",0 - 20000,12.99,77,153,208,23,Black Pants Studio,Indie
814400,Battlewake,"September 10, 2019",0 - 20000,29.99,70,0,76,30,Survios,"Action,Adventure,Casual,Indie,Simulation,Strategy"
24980,Mass Effect 2 (2010),"January 26, 2010",1000000 - 2000000,19.99,94,13107,14426,892,Electronic Arts,RPG
263560,Paper Sorcerer,"January 22, 2014",50000 - 100000,4.99,73,387,474,127,Ultra Runaway Games,"Adventure,Indie,RPG"
33320,Prince of Persia: The Forgotten Sands™,"June 08, 2010",200000 - 500000,9.99,75,1503,1112,505,Ubisoft,"Action,Adventure"
49900,Plain Sight,"April 05, 2010",50000 - 100000,4.99,76,166,187,91,Beatnik Games,"Action,Indie"
39690,ArcaniA,"October 15, 2010",500000 - 1000000,19.99,63,1645,1343,1074,THQ Nordic,RPG
329490,Phantom Breaker: Battle Grounds,"January 23, 2015",200000 - 500000,11.99,64,2478,2414,471,"Komodo,Rocket Panda Games 🚀🐼",Action
411310,"Codename: Panzers, Phase One","February 18, 2016",20000 - 50000,14.99,81,270,282,30,THQ Nordic,"Simulation,Strategy"
696180,Bullet Witch,"April 25, 2018",20000 - 50000,14.99,51,413,321,147,"XSEED Games,Marvelous USA, Inc.,Marvelous",Action
805660,Rad Rodgers - Radical Edition,"February 21, 2018",0 - 20000,19.99,73,0,102,49,"HandyGames,3D Realms","Action,Adventure,Indie"
492290,Has-Been Heroes,"March 27, 2017",50000 - 100000,19.99,63,250,278,87,GameTrust Games,"Action,Indie,RPG,Strategy"
1191900,Say No! More,"April 09, 2021",20000 - 50000,6.74,67,503,875,104,Thunderful Publishing,"Casual,Indie"
246840,FATE,"December 12, 2013",200000 - 500000,7.99,80,2408,2531,144,WildTangent,"Action,Adventure,RPG"
602070,Plasma Puncher,"May 11, 2017",0 - 20000,5.99,69,0,65,5,"Dragon Lord Studio,Tomatotrap","Action,Casual,Indie"
537430,Inner Chains,"May 18, 2017",100000 - 200000,3.99,40,249,214,241,IMGN.PRO,"Action,Adventure"
1330470,F.I.S.T.: Forged In Shadow Torch,"October 02, 2021",200000 - 500000,29.99,81,4563,4354,490,Antiidelay,"Action,Adventure,Indie,RPG,Simulation,Sports"
1091980,The Bard's Tale IV: Director's Cut,"August 27, 2019",20000 - 50000,34.99,84,484,738,224,inXile Entertainment,RPG
572050,Call to Power II,"April 18, 2017",0 - 20000,5.99,72,0,45,29,Activision,Strategy
2076140,Tavern Talk,"June 20, 2024",0 - 20000,16.19,83,315,0,0,Gentle Troll Entertainment,"Adventure,Casual,Indie"
23450,Grand Ages: Rome,"March 20, 2009",200000 - 500000,9.99,72,500,488,177,Kalypso Media Digital,"Simulation,Strategy"
11450,Overlord™,"October 26, 2007",500000 - 1000000,4.99,81,3931,5087,364,"Codemasters,Electronic Arts",RPG
67370,The Darkness II,"February 09, 2012",1000000 - 2000000,4.49,77,5794,16071,1516,2K,Action
97130,Kohan II: Kings of War,"August 24, 2011",20000 - 50000,9.99,81,192,184,14,TimeGate Studios,Strategy
233980,UnEpic,"July 25, 2014",500000 - 1000000,12.99,68,4825,6890,591,@unepic_fran,"Action,Indie,RPG"
235380,Blitzkrieg 3,"June 02, 2017",50000 - 100000,9.99,68,4669,3851,2849,Nival,Strategy
573130,Aporia: Beyond The Valley,"July 19, 2017",50000 - 100000,16.99,71,329,518,96,Green Man Gaming Publishing,"Adventure,Indie"
1004750,WRC 8 FIA World Rally Championship,"September 08, 2020",20000 - 50000,29.99,77,767,648,241,Nacon,"Racing,Simulation,Sports"
473950,Manifold Garden,"October 20, 2020",100000 - 200000,19.99,85,3158,3275,129,William Chyr Studio,"Adventure,Indie"
390330,Mekazoo,"November 14, 2016",0 - 20000,9.99,80,0,49,14,The Good Mood Creators,"Action,Adventure,Casual,Indie"
735500,Creepy Road,"May 18, 2018",0 - 20000,9.99,58,0,94,41,"Groovy Milk,GrabTheGames","Action,Adventure,Indie"
384100,Slybots: Frantic Zone,"January 18, 2016",0 - 20000,6.99,65,0,30,7,Mangatar Games,"Action,Indie"
246760,Legends of Eisenwald,"July 02, 2015",50000 - 100000,19.99,71,1231,1258,386,Aterdux Entertainment,"Adventure,Indie,RPG,Strategy"
1162280,Eternal Hope,"August 20, 2020",0 - 20000,11.99,70,156,175,18,Kwalee,"Adventure,Indie"
729000,Wytchwood,"December 09, 2021",100000 - 200000,19.99,78,879,1018,54,"Whitethorn Games,WhisperGames","Adventure,Casual,Indie,RPG"
3800,Advent Rising,"September 14, 2006",50000 - 100000,9.99,70,335,357,98,Ziggurat,Action
424370,Wolcen: Lords of Mayhem,"February 13, 2020",2000000 - 5000000,39.99,60,57349,35262,27492,WOLCEN Studio,"Action,Adventure,Indie,RPG"
1469610,Last Train Home,"November 28, 2023",20000 - 50000,33.99,83,429,230,38,THQ Nordic,Strategy
105100,Lume,"May 09, 2011",50000 - 100000,5.99,69,247,223,264,State of Play,"Adventure,Casual,Indie"
204220,Snapshot,"August 30, 2012",100000 - 200000,9.99,74,0,176,69,Retro Affect,"Adventure,Casual,Indie"
234900,Anodyne,"March 22, 2013",200000 - 500000,9.99,75,739,1102,207,Analgesic Productions,"Action,Adventure,Indie"
26300,Drug Wars,"March 17, 2009",0 - 20000,4.99,35,0,14,30,Paleo Entertainment,"Action,Indie"
32380,STAR WARS™ Jedi Knight: Dark Forces II,"September 16, 2009",500000 - 1000000,5.99,91,1390,1313,384,"LucasArts,Lucasfilm,Disney",Action
241760,Kill to Collect,"April 06, 2016",20000 - 50000,9.99,57,152,181,81,"HandyGames,Pieces Interactive","Action,Adventure,Indie"
914010,Train Station Renovation,"October 01, 2020",100000 - 200000,18.99,68,1661,1860,390,"Live Motion Games,PlayWay S.A.","Casual,Indie,Simulation"
243970,"Invisible, Inc.","May 12, 2015",500000 - 1000000,19.99,82,4468,4701,419,Klei Entertainment,"Action,Indie,Strategy"
398180,Euclidean,"September 25, 2015",20000 - 50000,4.99,62,175,155,83,AAD Productions,"Action,Casual,Indie"
242860,Verdun,"April 28, 2015",1000000 - 2000000,19.99,70,27343,30759,5104,M2H,"Action,Indie,Massively Multiplayer,Simulation,Strategy"
